Geneid	SRR17869115	SRR17869118	SRR17869121	SRR17869116	SRR17869119	SRR17869122
72805	289	264	352	351	247	366
72807	340	391	237	374	308	250
72813	14	1	14	2	7	15
72818	0	0	0	0	0	0
72821	2	4	3	6	1	5
72823	1	6	8	4	6	4
72825	480	467	488	476	357	452
72826	1064	1094	1104	1047	909	1184
72828	1925	1694	1078	2155	1853	1219
72831	1059	903	1062	1116	864	1154
72832	0	0	0	0	0	0
72834	0	1	2	0	1	4
72836	504	439	708	637	508	777
72843	715	745	601	672	678	664
72844	609	504	567	548	537	576
72852	134	162	159	177	127	196
72865	17	5	37	14	8	25
72873	3	1	9	0	1	5
72881	344	362	373	357	303	463
72886	196	233	172	221	207	186
72891	7	5	17	8	3	4
72895	3442	3287	3082	3516	3294	3252
72898	0	0	1	0	0	0
72899	6	13	27	16	15	30
72900	1329	1009	1358	1276	1026	1506
72902	0	0	0	0	0	0
72925	3447	3593	2525	4561	3974	2617
72927	0	0	0	0	0	0
72930	0	0	0	0	2	1
72931	1617	1369	1382	1538	1358	1629
72935	1419	1196	1336	1311	1141	1541
72937	25	35	62	41	20	50
72938	78	92	46	86	101	61
72946	713	733	707	696	720	857
72947	124	89	112	76	86	114
72948	2	1	1	0	1	1
72949	1155	1173	1093	1219	1079	1146
72958	30	31	53	40	23	77
72960	114	67	92	101	80	93
72961	1	5	5	2	1	2
72962	22	29	33	15	16	36
72972	868	1009	634	825	860	626
72973	5	5	7	12	5	11
72978	0	0	0	0	3	0
72981	447	456	579	386	407	700
72982	110	112	93	99	100	133
72993	764	670	827	773	633	1020
72997	146	134	179	170	151	187
72999	649	787	721	633	703	759
73001	0	0	0	0	0	0
73009	0	0	0	0	0	0
73010	1	0	1	2	0	0
73016	0	0	1	0	1	0
73024	1966	1718	1443	1885	1595	1627
73032	0	0	0	0	0	0
73040	0	0	0	0	0	0
73046	3	1	1	1	1	0
73047	27	31	22	28	34	37
73061	11	12	20	12	15	28
73062	520	595	405	463	510	467
73067	1462	1394	640	1284	1344	762
73068	796	673	797	676	712	1029
73072	4	8	4	2	8	5
73075	2	2	0	2	1	3
73076	0	0	0	0	0	0
73078	991	837	765	923	800	918
73079	0	0	0	1	0	0
73086	219	255	231	268	230	300
73090	0	0	0	0	0	0
73093	2	3	0	4	0	1
73094	0	0	3	0	3	0
73095	22	18	57	19	19	73
73100	0	0	0	0	0	0
73102	8	11	14	7	10	13
73103	6	8	6	12	8	8
73106	0	0	0	0	0	0
73112	1615	1275	1145	1495	1506	1287
73121	0	0	0	1	3	4
73122	1062	981	1441	1140	814	1622
73124	443	354	618	356	300	595
73129	0	0	0	0	0	0
73130	4092	4000	2552	3232	3041	2891
73132	447	389	511	451	432	584
73133	9	9	12	13	12	12
73137	803	501	976	796	635	1141
73139	17	9	16	16	10	19
73144	0	0	0	0	0	0
73149	952	430	1325	1134	528	1450
73158	5758	5003	3097	5816	5310	3486
73160	0	0	0	0	0	0
73162	290	286	307	281	260	319
73166	194	113	157	202	92	166
73167	0	0	0	0	0	0
73172	385	317	319	384	294	368
73173	0	0	0	0	0	0
73174	1203	1285	714	1069	1289	842
73176	0	0	0	0	0	0
73178	725	678	724	632	622	811
73181	4	1	3	1	0	3
73182	1	1	2	4	3	0
73183	2	8	6	1	2	4
73191	0	0	0	0	0	0
73192	2583	2380	2089	2590	2095	2404
73204	110	108	138	130	117	130
73205	1725	1694	1019	1281	1631	1206
73212	110	98	182	140	79	220
73216	0	1	1	0	0	0
73218	908	964	841	928	901	961
73225	184	198	169	246	160	174
73229	124	118	117	125	104	119
73230	0	1	0	1	0	0
73233	224	276	234	232	197	301
73234	0	0	0	0	0	0
73242	170	162	148	118	135	123
73244	0	0	0	0	0	0
73246	0	0	0	0	0	0
73247	297	286	265	250	248	280
732482	0	0	0	2	1	0
732489	1	1	0	3	3	0
73250	0	0	0	0	0	0
73251	3239	3515	4004	3854	3412	4266
73254	1	5	6	1	3	10
73255	0	0	0	0	0	0
73257	0	0	0	0	0	0
73259	0	0	0	0	0	0
73261	29	37	18	37	17	17
73266	0	0	0	0	0	0
73270	0	0	0	0	0	0
73272	0	0	0	0	0	0
73274	2085	2146	1463	1924	1817	1505
73278	0	0	0	0	0	0
73283	0	0	0	0	0	0
73284	3	2	3	2	0	3
73286	0	0	0	0	0	0
73287	1	1	3	2	0	0
73288	801	737	819	753	592	861
73293	2	4	2	2	6	2
73295	0	0	0	0	0	0
73296	3	2	2	0	0	6
73297	0	0	0	2	0	1
73300	0	0	0	0	0	0
73301	0	2	0	2	3	0
73302	0	0	0	0	0	0
73303	3	0	2	2	0	2
73304	0	0	0	0	0	0
73306	0	0	0	0	0	0
73307	0	0	0	0	0	0
73309	0	0	0	0	0	0
73314	0	2	1	0	0	1
73316	15	7	12	9	15	13
73318	1	1	0	0	1	1
73321	0	0	0	0	0	0
73322	0	0	0	0	0	0
73324	1	0	3	1	1	1
73326	0	0	0	0	0	0
73327	78	105	72	98	96	84
73329	0	0	0	0	0	0
73331	3	4	2	5	3	1
73332	0	3	0	0	0	3
73333	1	5	0	4	4	0
73334	0	0	0	0	0	0
73336	0	0	0	0	0	0
73338	303	276	471	397	275	525
73339	0	1	0	0	0	0
73340	2	0	0	0	0	0
73341	3423	2560	4438	4301	2713	5002
73344	0	0	0	0	0	0
73347	0	0	0	0	0	0
73348	0	0	0	0	0	0
73349	0	0	0	0	0	0
73350	0	0	0	0	0	0
73353	0	0	0	0	0	0
73358	1	0	0	0	0	1
73360	0	0	0	0	0	0
73363	4	1	0	6	3	1
73366	0	0	0	0	0	0
73368	74	70	98	82	67	104
73373	517	475	561	521	390	593
73376	0	0	0	0	0	0
73379	312	292	66	156	370	89
73381	0	0	0	0	0	0
73382	0	0	0	0	0	0
73385	7	1	0	12	4	5
73388	0	0	0	0	0	0
73389	4449	5492	3341	3846	4968	3832
73390	71	57	34	72	21	34
73395	0	0	0	0	0	0
73397	0	0	0	0	0	0
73398	0	0	0	0	0	0
73399	0	0	0	0	0	1
73400	0	0	0	0	0	0
73405	18	14	10	11	16	11
73407	0	0	0	0	0	0
73409	0	0	0	0	0	0
73410	3	3	2	3	1	4
73412	2	0	0	0	1	0
73419	304	288	453	332	282	506
73420	7	9	10	15	7	18
73422	20	12	13	16	9	17
73425	0	0	0	0	0	0
73426	0	0	0	0	0	0
73429	0	0	0	0	0	0
73430	144	158	161	157	107	166
73431	34	37	39	35	28	40
73435	0	0	0	0	0	0
73438	0	0	0	0	0	0
73442	0	2	1	0	4	0
73447	1719	1574	1648	1864	1599	1753
73449	9	3	8	1	0	6
73451	45	49	56	58	36	50
73452	0	0	0	0	0	0
73453	15	13	21	8	7	32
73454	0	0	0	0	0	0
73455	0	0	0	0	0	0
73456	0	0	0	0	0	0
73457	0	0	0	0	0	0
73458	0	0	0	0	0	1
73463	0	1	0	0	0	0
73466	0	0	0	0	0	0
73467	184	191	254	212	165	239
73469	1461	1353	1582	1490	1437	1755
73470	0	0	0	0	0	0
73471	0	0	0	0	0	0
73472	0	0	0	0	0	0
73473	802	747	1024	912	795	1082
73474	0	0	0	0	0	0
73475	0	0	0	4	0	0
73477	0	0	0	0	0	0
73480	0	0	0	0	0	0
73481	0	0	0	0	0	0
73486	0	0	1	0	2	0
73487	0	0	0	0	0	0
73489	0	0	0	0	0	0
73490	20	19	13	18	20	23
73495	0	0	0	0	0	0
73503	0	0	0	0	0	0
73504	1011	1469	1035	1042	1184	1007
73505	0	0	0	0	0	0
73515	0	0	0	0	0	0
73516	18	14	23	8	13	20
73523	0	1	0	0	0	0
735252	0	0	0	0	0	0
735253	0	0	0	0	0	0
735255	0	0	0	0	0	0
735256	0	0	0	0	0	0
735257	0	0	0	0	0	0
735258	0	0	0	0	0	0
735259	0	0	0	0	0	0
73526	0	0	0	0	0	0
735260	0	0	0	0	0	0
735261	0	0	0	0	0	0
735262	0	0	0	0	0	0
735263	0	0	0	0	1	0
735264	0	0	0	0	0	0
735265	18	9	27	11	5	25
735266	0	0	0	0	0	0
735267	0	0	0	0	0	0
735268	0	0	0	0	0	0
735269	13	14	21	16	12	26
735270	0	0	0	0	0	0
735271	0	0	0	0	0	0
735274	0	0	0	0	1	0
735275	0	0	0	0	0	0
735277	5	3	3	4	3	6
735278	0	0	0	0	0	0
735279	0	0	0	0	0	0
735280	0	0	0	0	0	0
735282	0	0	0	0	0	0
735283	0	0	0	0	0	0
735284	0	0	0	0	0	0
735285	0	0	0	0	0	0
735286	0	0	0	0	0	0
735287	0	0	0	0	1	0
735289	0	0	0	0	0	0
73529	0	0	0	0	0	0
735308	0	0	0	0	0	0
735309	0	0	0	0	0	0
73531	0	0	0	0	0	0
73532	0	0	0	0	0	0
73536	0	0	0	0	0	0
73542	0	0	0	0	0	1
73545	121	85	108	93	99	120
73547	0	0	0	0	0	0
73549	0	0	0	0	0	0
73553	0	0	0	0	0	0
73554	0	0	1	0	0	0
73558	4	0	5	1	0	3
73567	0	0	0	0	0	0
73569	7	1	97	4	1	111
73571	19	26	38	21	16	34
73575	0	0	0	0	0	0
73576	0	0	0	0	0	0
73582	48	40	55	55	47	67
73584	0	0	0	0	0	0
73585	0	0	0	0	0	0
73588	0	0	0	0	0	0
73590	0	0	0	0	1	0
73591	0	0	0	0	0	0
73598	1	0	3	1	0	2
73600	1	4	2	1	2	1
73603	7	12	14	10	9	11
73606	0	0	0	0	0	0
73608	0	0	0	0	0	0
73609	0	0	0	0	0	0
73610	10	14	15	23	13	20
73614	0	0	0	0	0	0
73616	2	1	0	3	0	1
73617	1	2	3	1	1	10
73619	1	0	4	4	0	6
73624	0	0	0	0	0	0
73626	0	0	0	0	0	0
73628	0	0	0	0	0	0
73631	0	0	0	0	0	0
73634	0	0	0	0	0	0
73635	50	48	33	43	52	38
73639	0	0	0	0	0	0
73644	0	0	0	0	0	0
73647	0	3	1	0	1	4
73648	0	0	0	0	0	0
73649	1	3	1	0	0	9
73652	219	156	153	182	165	167
73656	19123	13392	15506	23150	14606	17555
73658	1241	1026	1278	1089	906	1492
73660	45	28	3	54	45	10
73666	349	377	431	317	295	466
73667	1	3	6	3	2	6
73668	104	130	94	113	109	90
73670	0	0	0	0	0	0
73671	38	25	19	50	44	20
73673	23	24	23	18	34	24
73674	359	293	411	396	266	444
73677	16	10	11	14	12	18
73679	1	0	0	0	0	0
73680	17	16	35	19	15	31
73681	131	120	132	149	121	135
73683	215	181	304	178	156	347
73689	443	401	381	492	355	409
73690	6352	5167	5631	5691	4653	6202
73692	511	581	352	474	463	375
73693	0	0	0	0	0	0
73694	217	137	333	185	158	358
73696	0	0	0	0	0	0
73699	892	790	716	791	753	788
73703	0	2	0	0	0	0
73707	5	5	1	7	10	2
73708	1	1	1	2	1	0
73710	10	6	1	8	13	2
73711	1023	1059	705	1085	960	817
73712	0	1	0	1	0	1
73713	3	2	3	6	1	6
73719	0	0	0	1	0	0
73720	0	1	0	3	1	1
73721	8	14	5	6	19	6
73722	0	0	0	0	0	0
73723	9855	6637	10898	8342	7015	12866
73724	312	241	376	256	254	421
73728	627	483	354	399	689	363
73729	34	49	53	35	37	72
73730	0	0	0	0	0	0
73732	0	0	0	0	0	0
73736	620	487	405	585	472	512
73737	1020	638	1505	1108	832	1911
73738	79	70	31	61	46	50
73739	153	191	250	167	174	285
73744	1067	929	1079	981	844	1122
73747	98	75	129	116	100	149
73748	0	0	0	0	0	1
73750	13	9	21	5	3	17
73754	169	161	148	186	156	192
73772	0	0	3	2	0	0
73779	0	0	0	0	0	0
73784	0	0	0	0	0	0
73796	0	0	0	0	0	0
73803	0	0	0	0	0	0
73804	3	1	58	3	10	50
73806	0	0	0	0	0	0
73808	0	0	0	0	0	0
73809	0	0	0	0	0	0
73811	0	0	0	0	0	0
73813	0	0	0	0	0	0
73815	0	0	0	0	0	0
73816	0	0	0	0	0	0
73820	0	0	0	0	0	0
73822	1946	1524	1175	2112	1624	1288
73823	0	0	0	0	0	0
73824	331	314	146	297	265	163
73825	1175	1012	1969	1508	1030	2224
73826	2423	2372	1821	2447	2344	2014
73827	161	183	201	201	141	217
73828	79	93	54	79	69	69
73830	1961	1739	1580	1729	1661	1834
73833	185	206	211	190	197	255
73834	2355	2260	2315	2206	2177	2697
73835	13	15	11	8	18	21
73836	1098	793	1398	1291	945	1759
73844	0	0	0	0	0	0
73845	10	6	4	5	6	9
73847	341	368	233	203	209	276
73852	36	38	87	31	42	96
73856	0	0	0	0	0	0
73862	4	5	1	6	2	1
73863	0	0	0	0	0	0
73865	0	0	0	0	0	0
73866	0	0	0	0	0	0
73867	0	0	0	0	0	0
73870	0	0	1	0	0	1
73872	0	0	0	0	0	0
73873	11	10	26	30	15	35
73874	0	0	0	0	0	0
73877	0	1	0	0	0	0
73884	0	0	0	0	0	0
73887	0	0	0	0	0	0
73889	0	0	0	0	0	0
73893	14	16	10	30	12	10
73894	1	0	0	1	0	1
73895	28	16	19	23	16	18
73902	0	0	0	0	0	0
73904	0	0	0	0	0	0
73906	19	13	9	24	17	22
73910	342	304	537	466	269	514
73914	6224	4474	6834	8537	5896	7632
73915	50	21	33	70	23	33
73916	1051	858	998	948	1009	1070
73919	90	70	51	89	72	56
73921	22	25	6	12	18	3
73922	0	0	0	0	0	0
73924	0	0	0	0	0	0
73934	0	0	0	0	0	0
73936	0	0	0	0	0	0
73937	0	0	0	0	0	0
73938	1	2	0	0	0	0
73940	0	0	0	0	0	0
73942	87	80	121	101	95	104
73945	2355	2046	1631	2172	2083	1708
73949	0	0	0	0	0	0
73951	127	115	104	80	117	112
73959	0	0	0	0	0	0
73961	0	0	0	0	0	0
73962	0	0	0	0	0	0
73965	0	0	0	0	0	0
73968	0	0	0	0	0	0
73972	0	0	0	0	0	0
73977	0	0	0	0	0	0
73988	17	9	12	42	9	11
73989	0	0	0	0	0	0
73990	5	2	2	3	13	5
73991	7	7	24	8	6	12
73992	0	0	0	0	0	0
73994	0	0	0	0	0	0
73998	520	624	412	596	488	455
74002	0	1	0	3	2	1
74004	0	0	0	0	0	0
74006	1711	1536	1497	1678	1409	1563
74007	1	3	9	2	3	21
74008	92	60	132	98	51	170
74011	8	46	33	23	19	26
74012	3683	2280	2513	4172	2398	2756
74013	7	14	12	12	20	16
74015	393	367	538	534	442	622
74016	15	11	61	11	8	63
74018	878	889	736	885	778	740
74019	188	227	235	155	158	222
74020	0	0	0	0	0	0
74022	3500	3349	3199	3540	3144	3802
74023	0	3	0	2	0	0
74025	58	94	50	46	82	40
74026	2511	2485	2177	2492	2302	2538
74030	1745	1421	1835	2252	1315	1996
74032	66	57	121	85	46	150
74035	545	411	505	573	408	561
74039	2785	2092	3901	4094	2424	4358
74041	33	28	22	31	23	23
74042	0	0	0	0	0	0
74043	420	456	394	419	379	382
74044	429	440	457	530	404	510
74045	0	0	0	0	0	0
74048	6425	4807	13918	7377	5295	15888
74050	0	0	0	0	0	0
74051	0	0	2	0	0	1
74052	12	17	31	25	15	30
74053	0	0	0	0	0	0
74054	1	1	1	0	1	1
74055	0	0	0	0	0	0
74057	0	0	0	0	1	1
74059	0	0	0	0	0	0
74061	0	0	0	0	0	0
74062	0	0	0	0	0	0
74065	0	0	0	0	0	0
74066	0	0	0	0	0	0
74068	0	0	0	0	0	0
74069	0	0	0	0	0	0
74071	0	0	0	0	0	0
74072	0	0	0	0	1	0
74075	4	0	1	4	3	3
74076	4	19	25	14	17	24
74080	201	193	184	222	166	192
74081	2755	2897	2596	3055	2913	2748
74087	0	0	0	0	0	0
74088	0	0	2	0	0	0
74090	0	0	2	0	0	1
74091	187	110	532	250	176	718
74092	4	4	1	4	0	0
74094	445	390	318	419	345	350
74096	5613	5477	5550	5455	5164	6654
74097	258	198	205	233	210	222
74098	333	274	246	283	277	357
74100	0	0	0	0	0	0
74102	741	843	836	838	701	1011
74103	0	0	0	0	0	0
74104	257	179	322	230	131	380
74105	714	707	826	644	583	910
74106	810	954	1025	852	732	1141
74107	25	23	60	23	13	68
74108	239	185	287	231	160	352
74111	374	252	307	324	247	296
74112	930	821	1024	912	923	1015
74114	711	654	869	790	621	939
74116	5	0	28	11	2	31
74117	9699	7135	7976	12837	7790	8994
74120	1536	1377	1491	1446	1340	1639
74121	5	0	3	6	4	2
74122	2170	2297	1691	2154	1656	1735
74123	1962	1849	1224	1571	2428	1468
74125	1288	1255	693	1217	1169	806
74126	1813	1608	1461	1572	1498	1539
74127	1	1	9	1	2	11
74129	0	0	0	0	0	0
74131	1273	978	2014	1940	1075	2340
74132	1687	1524	1444	1467	1455	1715
74133	928	1027	720	988	971	837
74134	0	0	0	0	0	0
74136	4266	3360	4618	4249	4451	5378
74137	1599	1638	636	1236	1459	782
74140	1657	1663	2006	1654	1502	2324
74142	1450	1366	1269	1292	1243	1540
74143	1768	1461	1893	1738	1588	2128
74144	0	0	0	0	0	1
74145	459	359	67562	372	322	74351
74147	9	8	3	12	1	10
74148	1852	1098	2728	1844	1473	3116
74149	215	192	183	194	111	185
74150	1134	1151	644	1094	1063	708
74152	707	856	240	807	816	264
74153	5197	5619	1027	6433	5112	1064
74154	184	175	188	176	145	201
74155	434	457	306	320	400	333
74156	0	0	0	0	0	0
74157	3116	3063	1396	3460	2720	1554
74158	1044	917	955	1084	900	1083
74159	1217	1022	1748	1252	1010	1912
74161	0	0	0	2	2	0
74164	1295	1099	1277	1225	1146	1317
74165	9	14	45	6	18	34
74166	98	76	133	130	81	163
74167	818	664	694	764	557	745
74168	594	586	622	673	506	670
74173	418	450	349	382	452	385
74174	1	0	0	0	2	0
74175	0	0	0	0	0	0
74176	0	0	0	0	0	0
74178	1088	766	604	966	775	630
74179	1	0	0	0	0	0
74180	3	0	0	0	1	2
74182	706	416	1249	686	368	1321
74183	401	717	39	413	450	53
74184	0	0	0	0	0	0
74185	1616	1582	1149	1566	1413	1235
74186	0	0	0	0	0	0
74187	208	216	176	218	152	182
74188	0	0	0	0	0	0
74189	0	0	0	0	0	0
74190	887	752	149	843	884	142
74191	433	277	420	721	569	503
74192	940	730	824	1104	752	917
74194	684	478	708	839	491	823
74195	518	392	541	559	433	654
74196	260	137	270	247	163	268
74197	400	272	411	394	253	472
74198	743	778	672	847	735	748
74199	0	0	0	0	0	0
74200	2748	2740	1769	2282	2467	1954
74201	135	156	158	121	131	179
74202	1588	1874	2124	1213	1532	2476
74203	1035	863	960	1004	944	1020
74204	2765	2657	1857	2780	2540	2012
74205	269	186	63	448	313	75
74206	767	754	814	756	749	800
74211	1952	1680	2699	909	1442	2974
74213	630	698	666	670	584	675
74218	0	0	0	0	0	1
74220	0	0	0	0	0	0
74221	0	0	0	0	0	0
74222	0	0	0	0	0	0
74229	28	33	42	19	19	51
74230	0	0	0	0	0	0
74236	0	0	0	0	0	0
74237	314	325	326	370	318	353
74238	7	9	15	4	9	9
74239	388	440	399	433	346	416
74241	602	749	476	404	698	534
74243	259	386	126	182	311	165
74244	1105	879	1340	1264	912	1624
74245	447	448	355	511	401	443
74246	138	92	111	104	90	110
74248	0	0	0	0	0	0
74249	0	1	0	1	0	0
74251	153	120	135	127	148	148
74252	710	678	904	841	739	1002
74253	7	2	59	10	6	55
74254	293	178	224	286	169	289
74255	1354	1237	1129	1235	1099	1252
74256	1698	1872	1325	1978	1875	1419
74257	624	838	378	762	649	441
74264	0	0	0	0	0	0
74267	0	0	0	0	0	0
74268	171	138	129	180	173	126
74269	0	0	0	0	0	0
74270	358	316	457	386	274	506
74271	0	0	0	0	0	0
74272	0	0	0	0	1	1
74276	0	0	0	0	0	0
74277	511	528	421	465	501	445
74279	0	0	0	0	0	0
74280	0	0	0	0	0	0
74281	8	8	2	3	8	9
74283	0	0	0	0	0	0
74284	0	0	0	0	0	0
74286	0	0	0	0	0	0
74287	2528	2184	1593	2240	2183	1783
74288	0	0	0	0	0	0
74293	0	0	0	0	0	0
74296	2	0	2	0	1	0
74297	1	0	0	0	0	0
74302	3383	3244	2977	3478	3007	3263
74304	0	0	0	0	0	0
74305	0	0	0	0	0	0
74306	4	12	1	4	7	2
74307	1	1	0	4	0	2
74309	1	1	0	1	0	0
74314	0	0	0	0	0	0
74315	2252	2798	1815	2229	3065	2070
74316	465	372	429	508	369	433
74318	32	26	98	25	45	101
74319	230	199	256	228	218	279
74320	1164	1102	1079	1114	972	1227
74322	1081	1004	1078	1056	945	1248
74325	401	259	351	420	263	414
74326	1107	920	1326	1119	901	1385
74330	1647	1626	1561	1851	1649	1791
74333	10	6	5	14	6	8
74334	1940	1702	2109	2229	1808	2346
74335	247	192	244	266	198	325
74337	0	0	0	0	0	0
74338	344	704	11	297	540	12
74340	1166	1267	779	1027	1003	923
74341	0	0	0	1	0	0
74342	0	0	0	0	0	0
74343	1448	1313	1025	1316	1339	1195
74347	202	223	189	253	168	226
74349	662	819	642	589	784	668
74351	2575	2150	2423	2731	2092	2659
74352	471	454	607	535	408	675
74354	0	0	0	0	0	0
74355	1516	1978	1332	1558	1406	1328
74356	31	55	21	25	54	14
74359	90	90	87	99	67	102
74360	423	408	541	434	426	628
74361	1	0	1	0	1	0
74362	4	7	5	8	5	8
74363	0	0	0	0	0	0
74364	12	20	31	15	27	20
74365	1345	1231	846	842	966	969
74366	141	181	224	157	131	234
74369	0	0	0	3	0	0
74370	1236	1255	914	1180	1027	1065
74374	655	578	595	765	631	710
74375	749	887	588	765	795	694
74376	6	1	8	2	4	16
74377	1	6	1	1	3	0
74383	4508	3862	4694	4722	3785	5148
74385	564	614	530	509	524	647
74386	222	228	237	220	220	222
74387	6	2	0	5	2	0
74388	2856	2663	3058	2993	2463	3436
74392	2014	2200	1790	2075	1781	2056
74393	61	59	32	50	49	41
74396	54	63	64	65	55	54
74399	0	0	0	0	0	0
74400	6	0	7	10	9	9
74401	0	0	0	0	0	0
74403	0	0	0	0	0	0
74405	2	1	0	3	0	0
74407	1	5	2	3	1	5
74408	0	0	0	0	0	0
74409	0	0	0	0	0	0
74410	3	4	10	3	8	8
74411	177	180	286	241	188	305
74412	423	323	535	463	353	566
74413	2	0	0	0	0	0
74414	1025	1004	788	1176	879	873
74419	0	0	0	0	0	0
74424	0	0	0	0	0	0
74425	0	0	0	0	0	0
74426	2	3	1	0	1	3
74427	3605	4175	2058	2300	3059	2217
74429	0	0	0	0	0	0
74430	0	0	0	0	0	0
74434	0	0	0	0	0	0
74435	2	4	2	0	3	1
74437	0	0	0	0	0	0
74438	0	1	0	2	1	0
74440	4681	4782	3352	4178	3974	3609
74441	0	0	0	0	0	1
74442	1550	2771	755	1046	1642	915
74443	0	0	0	1	2	4
74446	7	6	0	0	1	3
74448	0	0	0	1	0	0
74450	1008	1014	1076	1016	916	1312
74451	2315	2199	1666	2144	2210	1833
74453	1	2	0	3	0	0
74454	1	0	0	0	0	0
74455	113	100	89	102	83	76
74456	1	0	1	0	0	0
74460	4	3	1	3	3	3
74463	0	0	1	2	0	0
74464	7	6	0	14	10	5
74466	0	0	2	0	0	2
74467	454	469	464	497	366	476
74468	0	0	0	0	0	0
74469	0	0	0	0	0	0
74470	8	27	20	13	14	22
74472	0	0	0	0	0	1
74473	23	21	0	20	16	0
74476	48	54	95	38	51	84
74477	232	344	218	217	210	221
74478	189	183	284	203	198	325
74479	994	942	1026	1216	872	1070
74480	11	1	14	0	4	22
74481	3109	3829	40	2258	3939	48
74482	0	0	1	2	0	3
74484	0	0	0	0	0	0
74485	5	1	1	2	5	7
74486	0	2	4	1	1	4
74487	38	57	33	60	33	45
74488	0	0	0	0	0	0
74489	0	0	0	0	0	0
74490	2	1	0	0	1	1
74492	0	0	0	0	0	0
74493	3337	3376	3306	3083	2880	3569
74498	400	340	494	460	324	623
74499	0	0	0	0	0	0
74504	569	509	672	593	555	764
74511	0	0	0	0	0	0
74513	40	39	23	22	29	22
74516	0	0	0	0	0	0
74517	0	0	0	0	0	0
74519	0	0	3	1	1	5
74521	2	5	2	5	3	2
74522	1000	830	971	965	774	1057
74525	86	56	206	82	39	223
74528	247	279	388	271	221	407
74529	0	0	0	0	0	0
74530	0	0	0	0	0	0
74533	1419	1357	1326	1298	1115	1437
74541	0	0	0	0	0	0
74548	3	9	5	8	12	8
74549	2179	2357	1792	2217	2280	1959
74551	482	393	328	669	413	430
74552	290	245	547	355	232	599
74556	0	0	0	0	0	0
74558	1479	1486	41	1659	1371	40
74559	9	9	22	7	2	28
74561	0	0	0	0	0	0
74562	0	0	0	0	0	0
74563	2	2	0	2	4	0
74568	2728	3014	148	2998	2572	183
74569	1123	1043	1226	1076	962	1328
74570	522	612	538	579	521	686
74571	0	0	0	0	0	0
74574	1	0	0	0	0	0
74576	0	0	0	0	0	0
74577	144	188	153	164	174	219
74580	15	14	43	11	15	37
74585	1245	1235	1253	1213	1188	1548
74589	2	2	1	0	0	1
74591	0	0	0	0	0	0
74596	490	495	456	514	457	470
74597	39	36	69	56	37	45
74600	210	174	185	220	152	197
74601	9	76	1	1	16	1
74602	0	0	0	0	0	0
74603	0	1	0	0	0	1
74610	601	608	681	698	684	711
74614	2	1	0	0	1	0
74616	46	45	129	74	49	124
74617	10472	11930	2919	9896	10058	3498
74622	0	0	0	0	0	0
74624	0	0	0	0	0	0
74626	119	88	138	114	104	179
74627	0	0	0	0	0	0
74629	3	3	12	11	5	7
74633	2	0	1	0	1	3
74635	0	0	0	0	0	0
74637	66	46	147	124	53	160
74645	464	479	53	89	336	67
74646	53	210	290	43	110	384
74648	345	402	292	326	326	352
74649	0	0	0	0	0	0
74653	665	399	754	663	385	908
74654	0	0	0	0	0	0
74660	0	0	0	0	0	0
74662	0	0	0	0	0	0
74663	0	0	0	0	0	0
74665	2	0	2	2	1	2
74666	4	5	2	4	5	9
74667	0	0	0	0	0	0
74670	332	306	348	360	276	428
74673	0	0	0	0	0	0
74675	0	0	0	0	0	0
74682	48	59	53	43	50	104
74684	4	9	8	7	2	1
74685	0	0	0	0	0	0
74686	0	0	0	2	0	0
74687	0	1	0	0	0	0
74689	0	0	0	0	0	0
74691	0	0	0	0	0	0
74693	0	0	0	0	0	0
74694	21	18	35	18	25	38
74695	0	0	0	0	0	0
74700	0	0	0	0	0	1
74702	0	0	0	0	0	0
74703	0	0	0	0	0	0
74704	49	60	30	64	41	32
74706	4	1	2	6	1	2
74708	0	0	0	0	0	0
74709	0	0	0	0	0	0
74711	2	1	1	5	0	1
74712	0	0	0	0	0	0
74716	0	0	0	0	0	0
74717	0	0	0	0	0	0
74718	120	95	136	115	117	147
74720	0	0	0	2	0	0
74724	0	0	3	0	2	1
74726	0	0	0	0	0	0
74729	52	71	78	55	66	68
74732	1022	1430	269	960	1189	293
74734	59	315	0	45	225	2
74735	1368	1332	462	1570	1054	498
74737	1809	1662	1113	1461	1592	1246
74741	261	230	335	375	276	314
74747	140	430	798	93	222	907
74748	8726	9490	115	7147	9344	126
74753	144	134	134	146	138	126
74754	145	82	50	200	138	69
74757	8	11	20	3	7	36
74760	217	195	1072	335	175	1257
74761	0	2	0	1	1	0
74762	11	14	17	18	19	20
74763	2044	1730	2406	2434	1957	2831
74764	753	901	1098	804	777	1367
74766	250	276	257	280	260	324
74769	2146	2162	1631	2040	2029	1764
74770	0	0	0	0	0	0
74772	8419	8060	10324	10019	8837	11807
74775	673	628	409	545	584	426
74776	187	152	238	227	174	233
74777	1215	1184	1303	997	954	1624
74778	1954	1720	1286	2016	1705	1432
74781	1456	1527	1211	1403	1366	1289
74782	1	0	2	0	0	0
74838	1330	1097	1374	1339	1078	1517
74840	1984	1791	2360	1586	1577	2664
74841	934	838	971	916	854	1100
74843	41	37	26	25	27	31
74846	11	8	7	14	15	4
74847	2	0	0	2	0	0
74851	0	0	0	0	0	0
74854	0	0	0	0	1	0
74855	0	3	1	1	0	2
74859	0	0	0	0	0	0
74862	0	0	0	0	0	0
74864	0	0	0	0	0	0
74868	862	650	1278	798	581	1534
